ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,relative_id,crystal_system,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,fx,fy,labels,member_strength
2dm-641,SbCl3,AB3,12,3,3,0.89162,bottom-up,1,3,0.073197,0.042002,2.8268,2/m,monoclinic,Cl,Sb,,,,,non-radioactive,no-f-in-valence,620,76.7,2dm-3868,monoclinic,0,0,0,0,0,0,0.007095326,2.301337719,2.140793562,2.022478104,2.190129757,2.027713299,2.075724363,2.324900389,1.374979138,1.672510624,1.552170992,1.534382105,1.596944451,1.513988018,1.318535447,1.458261967,1.574296832,1.580845118,1.539051652,1.518899441,1.566376805,1.513916612,2.000383139,1.970595241,2.017400026,1.994249821,2.053289652,1.982277513,2.089022398,2.22954464,3.442624569,2.314084291,3.356807232,2.339811087,2.955819607,2.988202095,2.64961338,2.59109664,2.539583445,2.595452785,2.027861595,2.572269917,2.702710152,2.878198147,2.860949039,3.263011456,3.080189466,3.461412668,2.875812531,2.851855755,2.044233799,1.756500483,1.798951387,1.835911751,1.796841621,1.76967454,2.033971548,1.865015268,1.5338974,1.316571712,1.334159613,1.298351169,1.319222689,1.729622006,2.612655163,2.597622633,2.657981873,2.486014843,2.678108215,2.580566406,2.531608105,2.477029324,2.47518301,2.469335556,2.470263481,2.460854053,2.412959576,2.420347691,2.206113815,2.267273664,2.577942133,2.287210703,2.643251896,1.928702235,1.939158201,2.461777925,2.535155058,2.397862434,2.80024004,2.585120678,2.497719765,2.455456495,-7.076691,-56.552372,-1,0
2dm-643,Tl2S5,A2B5,12,5,5,0.80039,bottom-up,1,4,0.097432,0.28898,1.1932,2/m,monoclinic,S,Tl,,,,,non-radioactive,no-f-in-valence,170,6.7,2dm-4985,monoclinic,0.017863661,0,0,0,0,0,0.043740854,1.914880991,2.59473753,2.259227037,2.409982681,2.636432409,2.274013042,2.482057571,2.705491066,2.2390697,2.473325014,2.387630939,2.296783209,2.419559002,2.571013689,1.786198616,1.526803255,1.466444254,1.515267491,1.621747255,1.4782902,1.958022714,2.614122391,3.032982349,2.262697697,2.674603462,2.995547533,2.22396636,3.068854332,2.597620249,2.412661791,2.745723009,2.727442026,2.485396624,2.727921963,2.712204933,2.546564341,2.038759708,2.223052025,1.966325402,2.001699924,2.092293739,2.562437773,1.812223673,1.917818666,2.443040133,2.189424276,1.799914479,2.495603561,1.818174481,2.689953804,2.647691965,2.074563265,2.015042305,2.782304049,2.042323351,2.51639533,2.556028366,1.921490908,1.978952169,2.010973692,1.893971205,1.97640872,2.009482622,2.629914045,2.14805603,1.661096573,1.915339231,2.196365833,1.67041707,2.329703331,2.667837381,2.443261147,2.382871866,2.719950914,2.407779217,2.381645203,2.553105354,2.402919769,2.270774603,2.293784857,2.480257511,2.26396966,2.416529894,2.536233664,2.104046822,2.589364767,2.552090645,2.536398172,2.653654575,2.260551929,2.366070747,-2.1309345,13.942914,-1,0
2dm-644,CeSe3,AB3,129,3,3,0.83388,bottom-up,1,2,0.043553,0,0,4/mmm,tetragonal,Ce,Se,,,,,non-radioactive,f-in-valence,647,19.2,2dm-5863,tetragonal,0,0,0,0,0,0,0,2.997375965,2.152990341,1.523629427,2.581945181,1.79707408,2.291359425,2.559364319,2.03850174,2.004821062,1.712260723,2.498195648,1.484705448,2.275534868,2.483240604,2.84160161,2.977926254,2.912031174,2.351807833,1.863826752,2.311596155,3.076385975,2.560787678,2.373069286,2.725141048,1.830387354,1.658734798,2.200412273,2.769745827,2.227149725,2.753162861,2.6382761,2.28694272,2.573775291,2.943760633,2.572618008,2.408325672,2.729511261,2.046436071,2.17346096,1.688438773,2.301714182,2.670222759,2.887388229,2.874877214,2.576630592,2.812486887,2.887340784,3.066533566,3.320323229,2.552134752,1.883213043,1.866580367,2.682941914,1.952486753,2.419318676,2.180385828,2.088922262,2.635712385,2.088774204,2.089060783,1.659013748,2.266692638,2.438379526,2.636714458,2.631359816,2.764308691,2.863909483,3.032725334,2.759826183,2.839077711,2.592058659,2.620342493,2.628216982,2.606814384,2.529159546,2.770542145,2.610277653,2.751318455,2.604687691,2.625310898,2.283479691,1.901167631,2.379852533,2.556531668,2.764008999,2.356455326,2.304413319,2.699857473,2.824576139,2.542483091,2.427531719,-78.40657,41.96575,-1,0
2dm-649,FeCl4,AB4,14,4,4,0.9788,bottom-up,1,3,0.065791,0,0.396,2/m,monoclinic,Cl,Fe,,,,,non-radioactive,no-f-in-valence,717,96.4,2dm-4073,monoclinic,0.280520469,0,0,0,0,0,0.156303912,1.230384707,0.218632817,0.135332689,0.085751764,0.136443436,0.203398019,1.411714077,1.610664725,1.598341823,1.549560547,1.569334507,1.582493544,1.475252151,1.709169388,2.089979649,2.597659826,2.051067352,1.833013773,1.9834373,2.023667812,2.190751553,3.021527767,2.53722167,3.22891736,2.222887993,2.628460884,2.557299376,3.531011105,2.832805395,2.404070854,2.697652817,2.099671841,2.112501144,2.242895126,2.938444614,2.807125807,2.570086002,2.543431759,3.103334904,2.407318354,2.412195206,2.99633646,0.307926655,0,0,0,0,0,0.001830238,0.365030646,0,0,0,0,0,0.044021133,2.779359341,2.115365505,2.268678904,2.448248148,2.300403833,2.255073309,2.668709517,2.425434113,2.044010162,2.145291328,2.275347471,2.23291564,2.203026533,2.376267672,2.042554617,2.866606712,2.544440746,2.240308046,2.685584784,2.567720175,2.5768013,2.431818485,2.476607323,2.322958469,2.269718409,2.504674673,2.590957165,2.348449469,2.589599371,2.179134369,2.228350639,2.328620434,2.234748363,2.250108719,2.427665949,86.30305,63.981472,14,1
2dm-651,ThCl4,AB4,14,4,4,0.98085,bottom-up,1,3,0.071772,0,3.1448,2/m,monoclinic,Cl,Th,,,,,radioactive,f-in-valence,717,96.4,2dm-3541,monoclinic,0,0,0,0,0,0,0,2.103268147,2.333821297,2.066037655,1.995388269,2.015568733,1.955163836,2.137288332,1.624022961,1.628210783,1.568665743,1.485519528,1.494670868,1.484903097,1.713588476,1.643067598,1.639165163,1.543563247,1.513975382,1.534317732,1.537779331,1.678847075,3.415292501,2.726645231,2.893970966,3.097637415,3.017485142,3.041312218,3.562907934,3.325364828,2.834292173,3.001150846,3.034268856,2.861031532,2.966061115,3.420972824,2.84218812,2.561259747,2.567639351,2.58284235,2.524078131,2.536756992,2.824121237,3.835904598,3.705241919,3.76325202,3.667907715,3.661766529,3.65526247,3.918446541,1.668167591,1.642338276,1.734855413,1.758134246,1.751081228,1.748761892,1.630822778,1.587451696,1.345858216,0.945668221,0.665100396,0.564200878,0.810258508,1.303572774,2.820107937,2.408810616,2.350805521,2.251914978,2.247526169,2.299974203,2.695008039,2.746068001,2.837559223,2.658819914,2.488976002,2.543866634,2.39231348,2.667639256,2.786143541,2.347985983,2.651683331,2.641923189,2.376757145,2.404082537,2.710817814,2.498007774,2.515791416,2.461265564,2.124183416,2.065900326,2.068957567,2.297234058,15.236941,-87.099174,45,1
2dm-659,Bi2Te3,A2B3,11,4,4,0.87027,bottom-up,1,3,0.10373,0.050566,1.0079,2/m,monoclinic,Bi,Te,,,,,non-radioactive,no-f-in-valence,73,13,2dm-3583,monoclinic,0.213092253,0,0,0,0,0,0.00136187,2.784678459,2.59147644,3.086313248,2.397835255,2.407672405,2.590273857,3.005742311,2.27710247,2.612477303,2.661282778,2.241387367,2.196732759,2.278598309,2.775317192,1.748338461,2.107299805,1.772711992,1.60531795,1.591189146,1.625931978,1.911379576,3.14429307,3.267998695,2.70546484,2.931173563,2.484725237,2.691415548,3.145325899,2.581352711,2.592672348,2.824968338,2.321803093,2.280496597,2.311755419,2.726911545,2.553264618,2.445815086,2.758987904,2.345641375,2.422916174,2.53489852,2.729565859,2.710329056,2.747995853,3.020301104,2.862905025,2.806156635,2.728035212,3.124290466,2.718362808,2.223171711,2.548584461,2.407500029,2.430533171,2.696765184,2.540846348,2.697660923,2.666596413,2.059787512,2.023594379,1.905403137,2.082818031,2.391098738,2.220938444,2.297695398,2.418612957,1.975795746,2.176761389,2.087020159,2.617696524,2.271770716,2.362205744,2.042648315,2.238530159,2.443226337,2.030960083,2.681087494,2.435836315,2.381052256,2.652013779,2.437594652,2.974403858,2.838141441,2.532980919,2.100386381,2.390577555,2.550411224,2.302126169,2.433934689,1.892310381,2.378234863,-64.57052,-33.118732,37,1
2dm-665,Tl2S5,A2B5,1,4,4,0.87972,bottom-up,1,4,0.12208,0.14057,0.78,1,triclinic,S,Tl,,,,,non-radioactive,no-f-in-valence,157,35.7,2dm-4306,triclinic,0.096385084,0,0,0,0,0,0.003451345,2.366193295,2.478229523,2.49738121,2.626489878,2.397536755,1.87321353,1.954187989,2.466248989,1.933101177,2.153897047,2.37605238,2.355034351,2.572526455,2.741537809,1.538532972,2.489976406,1.928635597,1.522819042,1.653866768,1.408210993,1.383838534,2.6985569,2.220595837,2.895364761,2.934176207,2.459810495,2.487569571,2.560533524,2.818698406,2.429455757,2.440282345,2.26948595,2.509835243,2.721791029,2.753216267,2.014507055,2.453935385,2.676588535,1.794741988,2.379677296,2.327043056,2.302498102,2.950933695,2.229183197,2.162643194,2.248410702,2.261528969,3.102163076,3.066150665,1.934324026,2.112601757,2.171769857,2.400759935,2.20518136,1.83930707,1.943313718,2.086433887,2.816008329,2.899667025,2.396484375,1.939196944,2.157741308,2.00245142,2.102236748,2.295432568,2.267219782,2.369525433,1.889059901,1.631810546,1.676923633,2.588804722,2.880167484,2.536215782,2.49388504,2.593494415,2.890004396,2.915793419,2.590132952,2.073678732,2.083456039,2.402172804,2.644192457,2.301482201,2.459017277,2.186125278,2.146776676,2.437829018,2.409487009,2.251711607,2.087137461,2.037594318,-68.54525,-13.668618,-1,0
2dm-669,Sc2I3,A2B3,12,5,5,0.90643,bottom-up,1,3,0.081557,0,0.5305,2/m,monoclinic,I,Sc,,,,,non-radioactive,no-f-in-valence,75,57.1,2dm-3786,monoclinic,0.124887295,0,0,0,0,0,0,2.698175669,2.900197029,2.736335754,2.791261673,2.902576923,2.770581245,2.912435055,2.812125921,2.734804392,2.127185822,2.253957748,2.746432066,2.121378899,2.758964539,2.071278572,2.359330654,2.480748892,2.526739836,2.576524496,2.48864603,2.380601883,2.130159855,2.085312843,2.694854259,2.616674185,2.186030865,2.60627985,2.284257889,2.457617283,2.389976978,1.871899366,2.125123501,2.487102747,1.910311937,2.597678185,2.858127594,2.812758923,2.586863995,2.57597661,2.881687164,2.463691473,3.011303425,3.009931803,2.281763792,2.985453606,2.825350761,2.526780128,2.910369158,3.144524097,2.895768166,2.556470871,2.656447411,2.640683651,2.467139006,2.709521055,2.65410614,2.966160774,2.473287582,2.954323292,2.732189655,2.424223423,2.937986374,2.642232656,2.487323284,2.247842312,2.141204596,2.142578602,2.173994303,2.123054743,2.31555891,2.706670284,2.274160862,1.98851347,2.09312582,2.555989742,1.9069767,2.608113289,3.0609622,2.905377626,2.831471205,2.91852355,3.001626968,2.718810797,2.814145088,2.501231194,2.69629097,2.229309082,2.221537113,2.817177057,2.269278049,2.658518553,-90.247475,17.398226,-1,0
2dm-673,UCl4,AB4,12,5,5,0.9937,bottom-up,1,3,0.063077,0,0.1926,2/m,monoclinic,Cl,U,,,,,radioactive,f-in-valence,714,100,2dm-3675,monoclinic,0,0,0,0,0,0,0.002985812,1.973727822,2.347817421,2.079470873,2.186515093,2.185655117,2.333607674,2.152585983,1.596312642,1.622771978,1.665694833,1.58987546,1.592538118,1.549417734,1.617890954,3.188438416,3.089069843,3.058471441,3.166375637,3.13287735,2.904135227,3.52397728,2.260101795,2.081408501,2.191627502,2.163074255,2.085419178,2.06664896,2.221598387,2.066690445,1.909269929,2.043727636,2.040191889,2.053664684,2.003583193,2.341029167,3.054786205,3.051852465,2.450852394,2.864333153,3.153979063,2.783353329,3.148152828,2.914518118,2.698602438,3.247502089,3.252479076,2.778305769,2.855654001,3.28537631,1.762056112,1.771117449,1.727078915,1.78178215,1.821799517,1.797437191,1.746405482,1.913933992,1.685796261,1.679236531,1.687219501,1.638669491,1.612449527,1.741929054,2.513305426,2.862787724,2.483736515,2.687351704,2.829439402,2.424190044,2.819846869,1.843137503,1.83037281,1.848859906,1.823440075,1.818137169,1.820657372,1.804818273,3.105980635,3.063406706,3.211892843,3.180834293,3.098069191,3.054467916,3.068491697,2.532333851,2.702299595,2.34751296,2.20608139,2.723286629,2.727778673,2.50225234,-58.70917,59.553387,-1,0
2dm-676,Ba5Rh,AB5,26,4,4,0.9661,bottom-up,1,3,0.27209,0.13894,0,mm2,orthorhombic,Ba,Rh,,,,,non-radioactive,no-f-in-valence,776,55.3,2dm-5064,orthorhombic,0,0,0,0,0,0,0,3.212545156,3.064445257,2.932466984,2.497890472,2.751633167,2.627934217,3.276033878,3.117590904,2.948894739,3.005179882,2.56785512,2.830121279,2.760320425,3.282058716,2.970953465,3.09086442,2.853742123,2.714353085,2.631676197,2.660687685,3.059114933,2.548901558,2.758773327,2.558503151,2.551038742,2.212218285,2.451310873,2.796545982,2.635264874,2.914428473,2.938247681,2.632379055,2.662706137,2.897578955,2.61569643,2.297653437,1.730894685,1.354865313,1.399001241,1.465294242,1.72299695,2.229326963,3.545212984,3.510123491,3.684550524,3.557709217,2.567323208,2.533775568,3.794160366,2.551238775,2.559300184,2.553068161,2.689991474,2.415615797,2.482545614,2.626293659,2.731916428,2.261750698,3.017466545,2.561623812,2.436574936,2.463312387,2.782502174,2.55743742,2.421836615,2.420285463,2.741523504,2.521030426,2.464267731,2.643640041,2.458332777,2.379582644,2.792815208,2.17317152,2.181087017,2.845361471,2.361248493,1.823642612,2.624583244,2.632877588,2.18879509,2.34845686,2.845311642,1.821039677,1.832614183,1.834145308,1.895360947,1.861898541,1.865048409,1.828197718,1.827884078,-111.36475,75.403625,-1,0
2dm-679,Se5N2,A2B5,14,4,4,0.90463,bottom-up,1,4,0.10782,0.54191,0.0104,2/m,monoclinic,N,Se,,,,,non-radioactive,no-f-in-valence,174,93.3,,monoclinic,0.046244025,0,0,0,0,0,0.001139017,2.83321619,2.270394325,2.280343056,2.7539258,2.511928082,2.525391102,3.074011326,3.077793121,2.913758039,2.145144224,1.952880859,2.831849575,2.735080481,3.008946896,2.150248289,2.590749502,2.143403053,2.224232435,2.139342308,2.163483143,2.701271057,3.249713421,2.354432344,2.782744884,2.203062534,2.765892029,2.742546082,2.652431965,3.199646235,2.539651155,2.637592793,2.761839867,2.616967678,2.527546883,3.326268911,2.365863323,2.540416002,2.669522047,2.386162758,2.584389448,2.660909891,2.446742535,3.472194433,3.43928194,2.66617918,3.250432491,2.671627998,2.569211006,3.506683826,2.244668484,2.796516418,2.742481709,2.785552025,2.19844842,2.118045092,2.333924055,2.48464489,2.343751431,2.591706514,2.714599133,2.399066925,2.313272953,2.554392338,2.564968109,2.158706188,2.676968813,2.486307383,2.552121401,2.585771084,2.289641857,2.762788296,2.740087509,2.544275761,2.689306736,2.467490911,2.635277987,3.119649172,2.697470188,2.389224768,2.0980196,2.482998133,2.595812082,2.37859869,2.597351551,2.748774767,2.123481274,2.439330578,2.354066849,2.288157225,2.259830475,2.684195995,-102.58975,15.433502,-1,0
2dm-680,PdCl2,AB2,14,4,4,0.9553,bottom-up,1,3,0.10087,0.021513,1.3216,2/m,monoclinic,Cl,Pd,,,,,non-radioactive,no-f-in-valence,338,54.8,2dm-3562,monoclinic,0.267385274,0,0,0,0,0,0.163925394,1.521630287,1.576079845,1.420362711,1.159630775,1.195863962,1.36252892,1.511658192,2.735444307,2.504621029,2.468366146,2.327314138,2.408199787,2.389523029,2.803391695,1.667055845,1.554635763,1.579940319,1.660773039,1.631951332,1.582832336,1.617599249,3.224072933,2.93122983,2.883374691,2.881339073,2.905484438,3.083485603,3.356797695,2.836723328,2.907478571,2.362915993,2.163630009,2.22655344,2.205217361,2.918249607,2.948760748,2.415242672,2.765405178,2.499204874,2.780653715,2.704741478,2.980550528,0.362774432,0,0,0,0,0,0.019827351,1.607626677,1.399109602,0.863522172,0.142530099,0.108152628,0.169319838,1.29665339,2.530731201,2.282020569,2.393512011,2.687926769,2.630487919,2.623188734,2.572404146,2.858973742,2.531875134,2.398641586,2.551801205,2.518779755,2.314409733,2.819928646,2.310476065,2.353162289,2.360216618,2.403022766,2.421490669,2.457616091,2.446316242,2.421470165,2.354643822,2.743556738,2.724513531,2.745484591,2.771673203,2.592541218,2.492265701,2.441330194,2.47839427,2.491233826,2.442116022,2.325795412,2.531215906,64.548935,78.93944,23,1
2dm-681,USe5,AB5,4,4,4,0.94657,bottom-up,1,3,0.089158,0.048805,0.0011,2,monoclinic,Se,U,,,,,radioactive,f-in-valence,765,100,2dm-5500,monoclinic,0,0,0,0,0,0,0.037335362,2.815140724,2.433374643,2.258005857,1.563707113,2.389417648,2.431557655,2.814407587,2.40110755,2.472040892,2.244475365,2.790173292,2.734523773,2.67295289,2.743969679,2.903037071,2.706429005,2.92356658,2.436704636,2.897305489,3.077220917,3.006273031,2.211487055,2.006679058,2.157118797,2.463449001,2.95082736,2.531048298,2.489589691,2.744011879,2.641355038,2.933525562,2.540992737,2.621502161,3.066955805,3.057113409,2.217313766,2.420758724,2.399390936,2.203594208,2.462652206,2.884181023,2.65459919,3.00028038,2.186721087,2.77721262,1.916505456,1.521416426,2.021873236,2.947960138,2.655450344,2.350343227,2.493308306,2.453658819,2.775978327,2.317891121,2.497914791,2.100056887,1.928894043,2.124982119,2.038261175,2.106458902,2.122115612,2.1724298,3.109935045,2.875839472,2.473571062,2.523823977,2.466694832,2.653847694,2.904842854,2.951214552,2.865061522,2.7244699,2.299131393,2.462313652,2.515383005,2.730368137,2.236541748,2.259027004,2.603862524,2.370791197,2.630681276,2.39285779,2.537889957,2.502447605,2.212239265,2.14785552,2.481042385,2.65792346,2.31558466,2.427237749,-71.99234,40.14988,-1,0
2dm-684,NbTe2,AB2,2,4,4,0.99236,bottom-up,1,3,0.09199,0.019585,0,-1,triclinic,Nb,Te,,,,,non-radioactive,no-f-in-valence,323,57.9,2dm-4500,triclinic,0,0,0,0,0,0,0,3.396410942,3.039166451,3.235917568,3.234189749,3.136588573,3.224457026,3.438389301,3.391626596,2.45294857,2.863942146,3.203000546,3.366785049,2.848578691,3.356440544,2.652949572,2.767316103,2.755056381,2.630652905,2.845355034,2.827500582,2.836888313,3.255661726,2.853799105,3.120253086,3.147357941,3.129659891,3.028883934,3.244522572,3.193080425,3.134243965,3.205794573,3.11074543,3.187110424,3.105447769,3.302711725,3.18026495,3.088290215,3.234409332,2.925416946,3.199509144,3.101749897,3.303547382,3.718835115,3.618914127,3.788734198,3.481345177,3.6130898,3.602525234,3.759246349,2.756255627,2.392289162,2.683719635,2.579349995,2.533325672,2.630735159,2.623810768,2.755286694,2.749204874,2.817504406,2.473338604,2.650867224,2.740103245,2.605479002,2.268503189,2.712165833,2.213427782,2.51547575,2.430036783,2.477960825,2.441809654,3.007240534,2.478890419,2.913992643,2.630184889,2.894402504,2.930567026,3.013709545,2.785724401,2.671097517,2.761642456,2.632464409,2.748167276,2.723632336,2.737572432,2.727464676,2.640846252,2.692636728,2.701446772,2.675659418,2.714954615,2.779525042,-125.81843,-18.884005,38,1
2dm-687,Y7F10,A7B10,2,4,4,0.8981,bottom-up,1,3,0.12798,0.25419,0,-1,triclinic,F,Y,,,,,non-radioactive,no-f-in-valence,273,100,2dm-3516,triclinic,0,0,0,0,0,0,0,3.182824612,3.220541954,3.267140627,2.688899994,2.578385353,2.856752872,3.246535778,2.952985525,2.950962543,3.097822666,2.190793037,2.266729832,2.23857522,3.058022499,2.421348572,2.393822193,2.659839153,2.463205099,2.454548597,2.861593723,2.600837946,2.702777863,2.545019627,2.893756151,2.526731968,2.326947689,2.534168005,2.671690464,2.44074297,2.427382231,2.47046423,1.604539394,1.326076269,1.668233156,2.540631294,1.722126007,1.829281807,1.597383022,1.553243876,1.786277771,1.527285457,1.588784218,3.587519646,2.7508564,3.982462168,3.59653759,3.536576986,3.657167196,3.784943342,2.670274973,2.690358639,2.569477558,2.300771475,2.19186902,2.732671499,2.519548178,2.557466984,2.534980774,2.650475979,2.068536758,2.282859564,2.142015696,2.681443214,2.398090363,2.338181734,2.55009532,2.1728127,2.179715872,2.869586945,2.437334061,2.400971413,2.368687868,2.447329998,2.13711381,2.178460121,2.241694927,2.219619274,2.35965538,2.31774807,2.21128726,1.727797508,1.640013218,1.80098033,2.302212238,1.609603405,1.65717268,1.838828325,1.622886181,1.361601353,1.70020175,1.720493317,-104.471085,82.62749,32,0.973016107
2dm-689,Bi2Se3,A2B3,11,4,4,0.75578,bottom-up,1,3,0.11151,0.043921,1.1149,2/m,monoclinic,Bi,Se,,,,,non-radioactive,no-f-in-valence,73,13,2dm-4253,monoclinic,0,0,0,0,0,0,0.003401595,2.95319581,2.470961571,2.784882307,2.450601816,2.553536892,2.7862854,3.019587755,2.44040823,2.691301823,2.299369812,2.23412919,1.827743292,1.845050812,2.519544125,1.540297627,1.979273438,1.910880804,1.654040575,1.611144304,1.537023664,1.696419954,2.645672798,3.071999788,3.028890133,2.694906712,2.195806265,2.328975201,3.258317471,2.556792736,2.653352976,2.772083521,2.317728996,2.140201092,2.280270338,2.708557844,2.507470131,2.357815742,2.763742924,2.306625366,2.409445524,2.550512791,2.721944332,2.857264042,2.98490119,3.260680199,2.613072157,2.560096025,2.683626175,3.122385025,2.334597826,2.361444235,2.513676882,2.166398048,2.324166298,2.342254877,2.604572296,2.300975323,2.575237036,1.965220928,1.766080737,1.782953739,1.959314108,2.219689131,2.539448261,2.457533598,2.643081427,2.095509768,2.280137539,2.352734804,2.727247238,2.840859413,2.269969702,2.533349752,2.032704592,2.25233531,2.784433126,2.504832029,2.346330643,2.35765028,2.67054081,2.433713675,3.00267005,2.78969264,2.519212008,2.028173208,2.335307837,2.595881701,2.300067902,2.517637968,1.933331966,2.403312445,-64.06361,-34.070713,37,1
2dm-690,CaF2,AB2,115,3,3,0.95184,bottom-up,1,3,0.23855,0.3362,6.4838,-42m,tetragonal,Ca,F,,,,,non-radioactive,no-f-in-valence,362,39.3,2dm-4009,tetragonal,0.28393057,0,0,0,0,0,0.145957336,0.364147246,0.119508579,0.10900604,0.110197432,0.110682972,0.111045398,0.342045248,1.478457212,1.296030045,1.183167696,1.222716331,1.194440126,1.361328602,1.565302134,1.508094311,1.508586645,1.603676558,1.646870613,1.621028185,1.625807762,1.642715335,2.468508005,2.998553276,2.539692402,3.134481907,2.059521198,2.996305227,2.799613476,1.480793476,1.578364015,1.517909527,1.567011356,1.561769485,1.633786917,1.479773998,1.65164566,1.800859571,1.718957424,1.729025602,1.729448915,1.730306149,1.71124959,0.285490692,0,0,0,0,0,0,0.301713914,0,0,0,0,0,0,0.57511282,0.062080357,0.039694123,0.038501203,0.043935157,0.038953006,0.079301387,2.51750803,2.330911398,2.539362192,2.753036499,2.579734802,2.701648951,2.47346735,2.27103138,2.480296373,2.692343712,2.388781548,2.829803228,2.399091721,2.448769093,1.732322693,1.680671692,1.694494128,1.596064329,1.530343056,1.462692499,1.956304789,1.496160746,1.55466032,1.453142643,1.436530709,1.421860218,1.417856455,1.578203201,171.7763,37.18377,21,1
2dm-691,RhF3,AB3,162,3,3,0.99194,bottom-up,1,3,0.055273,0.060285,1.6945,-3m,trigonal,F,Rh,,,,,non-radioactive,no-f-in-valence,652,85.2,2dm-3776,trigonal,0.173659131,0,0,0,0,0,0.155335844,1.560066462,1.543219566,1.674485326,1.865583777,1.688316107,1.567017317,1.658189058,2.312621355,2.249995232,2.236047745,2.563624382,2.260214806,2.242678165,2.406578064,1.579792142,1.627478957,1.584759831,1.631120205,1.587270975,1.625571966,1.662002683,2.405903101,2.358170986,2.350208282,2.997515678,2.342469215,2.7827003,2.8204422,1.426196694,1.487670183,1.452091336,1.46282804,1.446117878,1.482056379,1.422323346,2.654941797,2.779524326,2.807387114,2.707978487,2.822952747,2.849350691,2.713668585,1.309916139,0.14583987,0.345562547,0.525903523,0.326721191,0.00306066,0.480182141,2.809979677,2.775059223,2.820021868,3.122766495,2.779307842,2.85529089,2.756186724,1.819919586,1.955337048,2.012256145,2.033148289,2.031731129,1.975788593,1.764050245,2.763368607,2.702399015,2.570888042,2.598556042,2.546358585,2.71681428,2.694391966,2.290486336,2.241798401,2.185745955,1.911376476,2.17840004,2.047338486,2.130514145,1.719555378,1.740339041,1.69951725,1.721758127,1.702989221,1.684903383,1.714838028,2.858469009,2.58525157,2.563418388,2.582553864,2.567430973,2.579257965,2.756196737,2.241137,76.076294,-1,0
2dm-697,CaI2,AB2,115,3,3,0.89185,bottom-up,1,4,0.095542,0.18065,4.0132,-42m,tetragonal,Ca,I,,,,,non-radioactive,no-f-in-valence,362,39.3,2dm-4009,tetragonal,0.283952534,0,0,0,0,0,0.0751746,0.361465484,0.123412795,0.179409266,0.30691734,1.092940688,0.346528918,0.448697567,1.641746044,1.646313906,1.425270915,1.05608809,0.57618624,0.45677343,1.274407148,1.493096828,1.584191561,1.645286798,1.639760017,1.455560923,1.613162279,1.634151697,2.319073677,2.572069645,2.535426378,2.858812094,2.617903948,3.018895864,3.033923388,1.995353222,2.224801064,2.19583559,2.155077696,2.171772003,2.224487782,1.977747321,1.639108896,1.440769196,1.364588857,1.418566704,1.386581898,1.417129993,1.614380956,0.287444621,0,0,0,2.072453022,1.767629743,0.176655829,0.31515941,0,0,0,0,0,0.022193102,0.947631717,0.129735425,0.062039018,0,0,0,0.027510576,2.632555008,2.700767517,2.720444202,2.043410301,1.550466061,1.722492933,2.338632584,2.78332448,2.654325962,2.800842524,2.503599644,2.307223082,2.553077698,2.450233698,1.674574494,2.013947964,2.107729197,2.012779474,2.124937057,2.026252031,1.676469088,1.644367218,1.746008992,1.772710562,1.725186825,1.750773907,1.763021588,1.710585594,169.7322,31.098068,-1,0
2dm-698,Pr2F5,A2B5,11,4,4,0.89103,bottom-up,1,1,0.16626,0.2449,0.8202,2/m,monoclinic,F,Pr,,,,,non-radioactive,f-in-valence,168,77.8,2dm-3817,monoclinic,0.005568683,0,0,0,0,0,0,2.984684944,2.74853611,3.038660765,2.432882786,2.399258375,2.893293381,3.136287928,2.079796791,2.593984127,2.701110601,2.207559109,2.159532547,2.206114769,2.62176609,1.824299574,1.794978142,1.820710897,1.467662573,1.461875796,1.527635336,1.883714437,2.187778473,1.933920503,2.320425272,2.37044692,2.33564949,2.329190254,2.381264925,1.524977446,1.649212599,1.371611834,1.329525948,1.396547318,1.324162722,1.742555499,1.589839697,1.729860067,1.641240597,1.607028484,1.607851267,1.608424664,1.766510129,3.29309988,2.741954565,3.835305691,2.828420639,2.869274855,2.942717314,3.37689209,2.567256451,2.737385511,2.620366096,2.431904316,2.488291264,2.35789752,2.53741312,2.530983448,2.302965641,2.353809595,2.057360888,2.041458607,2.135120869,2.356431961,2.628454685,2.436275005,2.254401684,1.839132309,1.875107527,1.801357985,2.461208344,1.660443068,1.722798467,1.788583279,1.800516844,1.784432888,1.831635475,1.677874565,1.064390182,0.581104636,0.640390515,0.90755415,0.858342052,0.915789545,0.970144749,1.494349122,1.42126298,1.205783725,1.191616297,1.189855933,1.182896972,1.412196875,-88.49889,97.35548,-1,0
